"month","year","MON","scenario","old.mean","precipf","Management","diff","Date","pcent.diff"
11,"2020","ACCESS1-0","rcp45",162.474826884863,162.474846700206,"None",-1.98153425685632e-05,2020-11-15,-1.21959447652031e-05
11,"2020","ACCESS1-0","rcp45",162.474826884863,162.474846700206,"Under",-1.98153425685632e-05,2020-11-15,-1.21959447652031e-05
11,"2020","ACCESS1-0","rcp45",162.474826884863,162.474846700206,"Shelter",-1.98153425685632e-05,2020-11-15,-1.21959447652031e-05
11,"2020","ACCESS1-0","rcp45",162.474826884863,162.474846700206,"Gap",-1.98153425685632e-05,2020-11-15,-1.21959447652031e-05
11,"2021","ACCESS1-0","rcp45",230.456441078422,230.872144689783,"Under",-0.415703611360641,2021-11-15,-0.180057932895805
11,"2021","ACCESS1-0","rcp45",230.456441078422,230.872144689783,"Gap",-0.415703611360641,2021-11-15,-0.180057932895805
11,"2021","ACCESS1-0","rcp45",230.456441078422,230.872144689783,"Shelter",-0.415703611360641,2021-11-15,-0.180057932895805
11,"2021","ACCESS1-0","rcp45",230.456441078422,230.872144689783,"None",-0.415703611360641,2021-11-15,-0.180057932895805
11,"2022","ACCESS1-0","rcp45",119.867814425379,120.659895474091,"None",-0.792081048711964,2022-11-15,-0.65645759562426
11,"2022","ACCESS1-0","rcp45",119.867814425379,120.659895474091,"Under",-0.792081048711964,2022-11-15,-0.65645759562426
11,"2022","ACCESS1-0","rcp45",119.867814425379,120.659895474091,"Gap",-0.792081048711964,2022-11-15,-0.65645759562426
11,"2022","ACCESS1-0","rcp45",119.867814425379,120.659895474091,"Shelter",-0.792081048711964,2022-11-15,-0.65645759562426
11,"2023","ACCESS1-0","rcp45",79.1330436055432,79.133048071526,"Shelter",-4.46598279779664e-06,2023-11-15,-5.64363803468027e-06
11,"2023","ACCESS1-0","rcp45",79.1330436055432,79.133048071526,"Under",-4.46598279779664e-06,2023-11-15,-5.64363803468027e-06
11,"2023","ACCESS1-0","rcp45",79.1330436055432,79.133048071526,"Gap",-4.46598279779664e-06,2023-11-15,-5.64363803468027e-06
11,"2023","ACCESS1-0","rcp45",79.1330436055432,79.133048071526,"None",-4.46598279779664e-06,2023-11-15,-5.64363803468027e-06
11,"2024","ACCESS1-0","rcp45",70.0132699988899,69.90573881194,"Shelter",0.107531186949885,2024-11-15,0.153823117783158
11,"2024","ACCESS1-0","rcp45",70.0132699988899,69.90573881194,"Under",0.107531186949885,2024-11-15,0.153823117783158
11,"2024","ACCESS1-0","rcp45",70.0132699988899,69.90573881194,"Gap",0.107531186949885,2024-11-15,0.153823117783158
11,"2024","ACCESS1-0","rcp45",70.0132699988899,69.90573881194,"None",0.107531186949885,2024-11-15,0.153823117783158
11,"2025","ACCESS1-0","rcp45",191.495910627418,191.680217860267,"Under",-0.184307232848795,2025-11-15,-0.0961534971663847
11,"2025","ACCESS1-0","rcp45",191.495910627418,191.680217860267,"None",-0.184307232848795,2025-11-15,-0.0961534971663847
11,"2025","ACCESS1-0","rcp45",191.495910627418,191.680217860267,"Gap",-0.184307232848795,2025-11-15,-0.0961534971663847
11,"2025","ACCESS1-0","rcp45",191.495910627418,191.680217860267,"Shelter",-0.184307232848795,2025-11-15,-0.0961534971663847
11,"2026","ACCESS1-0","rcp45",188.375229798839,186.58736301586,"Under",1.78786678297942,2026-11-15,0.958192856194362
11,"2026","ACCESS1-0","rcp45",188.375229798839,186.58736301586,"None",1.78786678297942,2026-11-15,0.958192856194362
11,"2026","ACCESS1-0","rcp45",188.375229798839,186.58736301586,"Shelter",1.78786678297942,2026-11-15,0.958192856194362
11,"2026","ACCESS1-0","rcp45",188.375229798839,186.58736301586,"Gap",1.78786678297942,2026-11-15,0.958192856194362
11,"2027","ACCESS1-0","rcp45",256.022472449695,256.022487301379,"Shelter",-1.48516842273239e-05,2027-11-15,-5.80092959223677e-06
11,"2027","ACCESS1-0","rcp45",256.022472449695,256.022487301379,"Under",-1.48516842273239e-05,2027-11-15,-5.80092959223677e-06
11,"2027","ACCESS1-0","rcp45",256.022472449695,256.022487301379,"None",-1.48516842273239e-05,2027-11-15,-5.80092959223677e-06
11,"2027","ACCESS1-0","rcp45",256.022472449695,256.022487301379,"Gap",-1.48516842273239e-05,2027-11-15,-5.80092959223677e-06
11,"2028","ACCESS1-0","rcp45",210.928723977122,210.928717860952,"None",6.1161699989043e-06,2028-11-15,2.89963835164997e-06
11,"2028","ACCESS1-0","rcp45",210.928723977122,210.928717860952,"Under",6.1161699989043e-06,2028-11-15,2.89963835164997e-06
11,"2028","ACCESS1-0","rcp45",210.928723977122,210.928717860952,"Shelter",6.1161699989043e-06,2028-11-15,2.89963835164997e-06
11,"2028","ACCESS1-0","rcp45",210.928723977122,210.928717860952,"Gap",6.1161699989043e-06,2028-11-15,2.89963835164997e-06
11,"2029","ACCESS1-0","rcp45",136.264188976202,136.264206958003,"Gap",-1.79818013066324e-05,2029-11-15,-1.31962763383342e-05
11,"2029","ACCESS1-0","rcp45",136.264188976202,136.264206958003,"None",-1.79818013066324e-05,2029-11-15,-1.31962763383342e-05
11,"2029","ACCESS1-0","rcp45",136.264188976202,136.264206958003,"Under",-1.79818013066324e-05,2029-11-15,-1.31962763383342e-05
11,"2029","ACCESS1-0","rcp45",136.264188976202,136.264206958003,"Shelter",-1.79818013066324e-05,2029-11-15,-1.31962763383342e-05
11,"2030","ACCESS1-0","rcp45",220.303607211099,219.532982446253,"None",0.770624764846048,2030-11-15,0.351029151182192
11,"2030","ACCESS1-0","rcp45",220.303607211099,219.532982446253,"Shelter",0.770624764846048,2030-11-15,0.351029151182192
11,"2030","ACCESS1-0","rcp45",220.303607211099,219.532982446253,"Gap",0.770624764846048,2030-11-15,0.351029151182192
11,"2030","ACCESS1-0","rcp45",220.303607211099,219.532982446253,"Under",0.770624764846048,2030-11-15,0.351029151182192
11,"2031","ACCESS1-0","rcp45",150.557828429737,150.557826622389,"Under",1.80734812715855e-06,2031-11-15,1.20043452955798e-06
11,"2031","ACCESS1-0","rcp45",150.557828429737,150.557826622389,"None",1.80734812715855e-06,2031-11-15,1.20043452955798e-06
11,"2031","ACCESS1-0","rcp45",150.557828429737,150.557826622389,"Gap",1.80734812715855e-06,2031-11-15,1.20043452955798e-06
11,"2031","ACCESS1-0","rcp45",150.557828429737,150.557826622389,"Shelter",1.80734812715855e-06,2031-11-15,1.20043452955798e-06
11,"2032","ACCESS1-0","rcp45",33.9737547761615,33.9737614849582,"Under",-6.70879668973612e-06,2032-11-15,-1.97469941398687e-05
11,"2032","ACCESS1-0","rcp45",33.9737547761615,33.9737614849582,"Gap",-6.70879668973612e-06,2032-11-15,-1.97469941398687e-05
11,"2032","ACCESS1-0","rcp45",33.9737547761615,33.9737614849582,"None",-6.70879668973612e-06,2032-11-15,-1.97469941398687e-05
11,"2032","ACCESS1-0","rcp45",33.9737547761615,33.9737614849582,"Shelter",-6.70879668973612e-06,2032-11-15,-1.97469941398687e-05
11,"2033","ACCESS1-0","rcp45",211.120916708023,209.725137334317,"None",1.39577937370629,2033-11-15,0.665527934060339
11,"2033","ACCESS1-0","rcp45",211.120916708023,209.725137334317,"Gap",1.39577937370629,2033-11-15,0.665527934060339
11,"2033","ACCESS1-0","rcp45",211.120916708023,209.725137334317,"Shelter",1.39577937370629,2033-11-15,0.665527934060339
11,"2033","ACCESS1-0","rcp45",211.120916708023,209.725137334317,"Under",1.39577937370629,2033-11-15,0.665527934060339
11,"2034","ACCESS1-0","rcp45",161.687362522935,161.687339656055,"Under",2.2866879561434e-05,2034-11-15,1.41426531152788e-05
11,"2034","ACCESS1-0","rcp45",161.687362522935,161.687339656055,"None",2.2866879561434e-05,2034-11-15,1.41426531152788e-05
11,"2034","ACCESS1-0","rcp45",161.687362522935,161.687339656055,"Shelter",2.2866879561434e-05,2034-11-15,1.41426531152788e-05
11,"2034","ACCESS1-0","rcp45",161.687362522935,161.687339656055,"Gap",2.2866879561434e-05,2034-11-15,1.41426531152788e-05
11,"2035","ACCESS1-0","rcp45",201.670685652061,201.670696260408,"None",-1.06083466278051e-05,2035-11-15,-5.26023206104398e-06
11,"2035","ACCESS1-0","rcp45",201.670685652061,201.670696260408,"Shelter",-1.06083466278051e-05,2035-11-15,-5.26023206104398e-06
11,"2035","ACCESS1-0","rcp45",201.670685652061,201.670696260408,"Gap",-1.06083466278051e-05,2035-11-15,-5.26023206104398e-06
11,"2035","ACCESS1-0","rcp45",201.670685652061,201.670696260408,"Under",-1.06083466278051e-05,2035-11-15,-5.26023206104398e-06
11,"2036","ACCESS1-0","rcp45",207.618304782955,207.618366926908,"Gap",-6.21439534711499e-05,2036-11-15,-2.99318188456965e-05
11,"2036","ACCESS1-0","rcp45",207.618304782955,207.618366926908,"None",-6.21439534711499e-05,2036-11-15,-2.99318188456965e-05
11,"2036","ACCESS1-0","rcp45",207.618304782955,207.618366926908,"Shelter",-6.21439534711499e-05,2036-11-15,-2.99318188456965e-05
11,"2036","ACCESS1-0","rcp45",207.618304782955,207.618366926908,"Under",-6.21439534711499e-05,2036-11-15,-2.99318188456965e-05
11,"2037","ACCESS1-0","rcp45",57.1102157420682,56.5138050005771,"Shelter",0.596410741491148,2037-11-15,1.05533637574935
11,"2037","ACCESS1-0","rcp45",57.1102157420682,56.5138050005771,"Under",0.596410741491148,2037-11-15,1.05533637574935
11,"2037","ACCESS1-0","rcp45",57.1102157420682,56.5138050005771,"Gap",0.596410741491148,2037-11-15,1.05533637574935
11,"2037","ACCESS1-0","rcp45",57.1102157420682,56.5138050005771,"None",0.596410741491148,2037-11-15,1.05533637574935
11,"2038","ACCESS1-0","rcp45",103.079466652343,102.928624721244,"Under",0.150841931099393,2038-11-15,0.146550030672143
11,"2038","ACCESS1-0","rcp45",103.079466652343,102.928624721244,"Shelter",0.150841931099393,2038-11-15,0.146550030672143
11,"2038","ACCESS1-0","rcp45",103.079466652343,102.928624721244,"None",0.150841931099393,2038-11-15,0.146550030672143
11,"2038","ACCESS1-0","rcp45",103.079466652343,102.928624721244,"Gap",0.150841931099393,2038-11-15,0.146550030672143
11,"2039","ACCESS1-0","rcp45",113.189483659517,113.189498079009,"Under",-1.44194924445173e-05,2039-11-15,-1.27392493887157e-05
11,"2039","ACCESS1-0","rcp45",113.189483659517,113.189498079009,"Shelter",-1.44194924445173e-05,2039-11-15,-1.27392493887157e-05
11,"2039","ACCESS1-0","rcp45",113.189483659517,113.189498079009,"None",-1.44194924445173e-05,2039-11-15,-1.27392493887157e-05
11,"2039","ACCESS1-0","rcp45",113.189483659517,113.189498079009,"Gap",-1.44194924445173e-05,2039-11-15,-1.27392493887157e-05
11,"2040","ACCESS1-0","rcp45",159.412464129855,159.493307350203,"Shelter",-0.080843220348072,2040-11-15,-0.0506875314652322
11,"2040","ACCESS1-0","rcp45",159.412464129855,159.493307350203,"Under",-0.080843220348072,2040-11-15,-0.0506875314652322
11,"2040","ACCESS1-0","rcp45",159.412464129855,159.493307350203,"None",-0.080843220348072,2040-11-15,-0.0506875314652322
11,"2040","ACCESS1-0","rcp45",159.412464129855,159.493307350203,"Gap",-0.080843220348072,2040-11-15,-0.0506875314652322
11,"2041","ACCESS1-0","rcp45",183.34970450378,184.473916422576,"Shelter",-1.12421191879577,2041-11-15,-0.609415108974276
11,"2041","ACCESS1-0","rcp45",183.34970450378,184.473916422576,"Under",-1.12421191879577,2041-11-15,-0.609415108974276
11,"2041","ACCESS1-0","rcp45",183.34970450378,184.473916422576,"None",-1.12421191879577,2041-11-15,-0.609415108974276
11,"2041","ACCESS1-0","rcp45",183.34970450378,184.473916422576,"Gap",-1.12421191879577,2041-11-15,-0.609415108974276
11,"2042","ACCESS1-0","rcp45",93.9340868259023,93.6882082605734,"Gap",0.245878565328937,2042-11-15,0.262443449281347
11,"2042","ACCESS1-0","rcp45",93.9340868259023,93.6882082605734,"Under",0.245878565328937,2042-11-15,0.262443449281347
11,"2042","ACCESS1-0","rcp45",93.9340868259023,93.6882082605734,"Shelter",0.245878565328937,2042-11-15,0.262443449281347
11,"2042","ACCESS1-0","rcp45",93.9340868259023,93.6882082605734,"None",0.245878565328937,2042-11-15,0.262443449281347
11,"2043","ACCESS1-0","rcp45",209.71759119202,209.586446173489,"Under",0.131145018531328,2043-11-15,0.0625732345415075
11,"2043","ACCESS1-0","rcp45",209.71759119202,209.586446173489,"None",0.131145018531328,2043-11-15,0.0625732345415075
11,"2043","ACCESS1-0","rcp45",209.71759119202,209.586446173489,"Shelter",0.131145018531328,2043-11-15,0.0625732345415075
11,"2043","ACCESS1-0","rcp45",209.71759119202,209.586446173489,"Gap",0.131145018531328,2043-11-15,0.0625732345415075
11,"2044","ACCESS1-0","rcp45",157.934077367827,157.934087910689,"Under",-1.05428621566261e-05,2044-11-15,-6.67548234467574e-06
11,"2044","ACCESS1-0","rcp45",157.934077367827,157.934087910689,"None",-1.05428621566261e-05,2044-11-15,-6.67548234467574e-06
11,"2044","ACCESS1-0","rcp45",157.934077367827,157.934087910689,"Shelter",-1.05428621566261e-05,2044-11-15,-6.67548234467574e-06
11,"2044","ACCESS1-0","rcp45",157.934077367827,157.934087910689,"Gap",-1.05428621566261e-05,2044-11-15,-6.67548234467574e-06
11,"2045","ACCESS1-0","rcp45",0,0,"Under",0,2045-11-15,NA
11,"2045","ACCESS1-0","rcp45",0,0,"None",0,2045-11-15,NA
11,"2045","ACCESS1-0","rcp45",0,0,"Shelter",0,2045-11-15,NA
11,"2045","ACCESS1-0","rcp45",0,0,"Gap",0,2045-11-15,NA
11,"2046","ACCESS1-0","rcp45",152.388822475041,154.440481332131,"None",-2.05165885709019,2046-11-15,-1.32844629814253
11,"2046","ACCESS1-0","rcp45",152.388822475041,154.440481332131,"Under",-2.05165885709019,2046-11-15,-1.32844629814253
11,"2046","ACCESS1-0","rcp45",152.388822475041,154.440481332131,"Shelter",-2.05165885709019,2046-11-15,-1.32844629814253
11,"2046","ACCESS1-0","rcp45",152.388822475041,154.440481332131,"Gap",-2.05165885709019,2046-11-15,-1.32844629814253
11,"2047","ACCESS1-0","rcp45",176.763827400282,175.36607128568,"Under",1.39775611460203,2047-11-15,0.797050480947936
11,"2047","ACCESS1-0","rcp45",176.763827400282,175.36607128568,"Gap",1.39775611460203,2047-11-15,0.797050480947936
11,"2047","ACCESS1-0","rcp45",176.763827400282,175.36607128568,"None",1.39775611460203,2047-11-15,0.797050480947936
11,"2047","ACCESS1-0","rcp45",176.763827400282,175.36607128568,"Shelter",1.39775611460203,2047-11-15,0.797050480947936
11,"2048","ACCESS1-0","rcp45",148.799960517499,148.799981223419,"Under",-2.07059198658044e-05,2048-11-15,-1.39152704803358e-05
11,"2048","ACCESS1-0","rcp45",148.799960517499,148.799981223419,"Shelter",-2.07059198658044e-05,2048-11-15,-1.39152704803358e-05
11,"2048","ACCESS1-0","rcp45",148.799960517499,148.799981223419,"Gap",-2.07059198658044e-05,2048-11-15,-1.39152704803358e-05
11,"2048","ACCESS1-0","rcp45",148.799960517499,148.799981223419,"None",-2.07059198658044e-05,2048-11-15,-1.39152704803358e-05
11,"2049","ACCESS1-0","rcp45",73.2867541402811,73.2867601909675,"Under",-6.05068638037665e-06,2049-11-15,-8.25617937350032e-06
11,"2049","ACCESS1-0","rcp45",73.2867541402811,73.2867601909675,"Gap",-6.05068638037665e-06,2049-11-15,-8.25617937350032e-06
11,"2049","ACCESS1-0","rcp45",73.2867541402811,73.2867601909675,"Shelter",-6.05068638037665e-06,2049-11-15,-8.25617937350032e-06
11,"2049","ACCESS1-0","rcp45",73.2867541402811,73.2867601909675,"None",-6.05068638037665e-06,2049-11-15,-8.25617937350032e-06
11,"2050","ACCESS1-0","rcp45",147.947957753786,147.947966004722,"Gap",-8.25093610501426e-06,2050-11-15,-5.5769175610898e-06
11,"2050","ACCESS1-0","rcp45",147.947957753786,147.947966004722,"Shelter",-8.25093610501426e-06,2050-11-15,-5.5769175610898e-06
11,"2050","ACCESS1-0","rcp45",147.947957753786,147.947966004722,"Under",-8.25093610501426e-06,2050-11-15,-5.5769175610898e-06
11,"2050","ACCESS1-0","rcp45",147.947957753786,147.947966004722,"None",-8.25093610501426e-06,2050-11-15,-5.5769175610898e-06
11,"2051","ACCESS1-0","rcp45",172.942284570308,172.942295204848,"Shelter",-1.06345395920471e-05,2051-11-15,-6.14918379548968e-06
11,"2051","ACCESS1-0","rcp45",172.942284570308,172.942295204848,"None",-1.06345395920471e-05,2051-11-15,-6.14918379548968e-06
11,"2051","ACCESS1-0","rcp45",172.942284570308,172.942295204848,"Under",-1.06345395920471e-05,2051-11-15,-6.14918379548968e-06
11,"2051","ACCESS1-0","rcp45",172.942284570308,172.942295204848,"Gap",-1.06345395920471e-05,2051-11-15,-6.14918379548968e-06
11,"2052","ACCESS1-0","rcp45",130.978522069927,129.801791044883,"Under",1.17673102504384,2052-11-15,0.906559929236228
11,"2052","ACCESS1-0","rcp45",130.978522069927,129.801791044883,"None",1.17673102504384,2052-11-15,0.906559929236228
11,"2052","ACCESS1-0","rcp45",130.978522069927,129.801791044883,"Shelter",1.17673102504384,2052-11-15,0.906559929236228
11,"2052","ACCESS1-0","rcp45",130.978522069927,129.801791044883,"Gap",1.17673102504384,2052-11-15,0.906559929236228
11,"2053","ACCESS1-0","rcp45",36.7985422997208,36.7985401244368,"Under",2.17528399559797e-06,2053-11-15,5.91133231253593e-06
11,"2053","ACCESS1-0","rcp45",36.7985422997208,36.7985401244368,"Gap",2.17528399559797e-06,2053-11-15,5.91133231253593e-06
11,"2053","ACCESS1-0","rcp45",36.7985422997208,36.7985401244368,"None",2.17528399559797e-06,2053-11-15,5.91133231253593e-06
11,"2053","ACCESS1-0","rcp45",36.7985422997208,36.7985401244368,"Shelter",2.17528399559797e-06,2053-11-15,5.91133231253593e-06
11,"2054","ACCESS1-0","rcp45",215.514838017407,215.514861512929,"Shelter",-2.34955221287692e-05,2054-11-15,-1.09020426575235e-05
11,"2054","ACCESS1-0","rcp45",215.514838017407,215.514861512929,"Under",-2.34955221287692e-05,2054-11-15,-1.09020426575235e-05
11,"2054","ACCESS1-0","rcp45",215.514838017407,215.514861512929,"None",-2.34955221287692e-05,2054-11-15,-1.09020426575235e-05
11,"2054","ACCESS1-0","rcp45",215.514838017407,215.514861512929,"Gap",-2.34955221287692e-05,2054-11-15,-1.09020426575235e-05
11,"2055","ACCESS1-0","rcp45",61.515984766811,61.5159891312942,"None",-4.36448318197336e-06,2055-11-15,-7.09487605332626e-06
11,"2055","ACCESS1-0","rcp45",61.515984766811,61.5159891312942,"Under",-4.36448318197336e-06,2055-11-15,-7.09487605332626e-06
11,"2055","ACCESS1-0","rcp45",61.515984766811,61.5159891312942,"Shelter",-4.36448318197336e-06,2055-11-15,-7.09487605332626e-06
11,"2055","ACCESS1-0","rcp45",61.515984766811,61.5159891312942,"Gap",-4.36448318197336e-06,2055-11-15,-7.09487605332626e-06
11,"2056","ACCESS1-0","rcp45",110.352687937848,110.352684860118,"Gap",3.07772978658249e-06,2056-11-15,2.78899401351396e-06
11,"2056","ACCESS1-0","rcp45",110.352687937848,110.352684860118,"None",3.07772978658249e-06,2056-11-15,2.78899401351396e-06
11,"2056","ACCESS1-0","rcp45",110.352687937848,110.352684860118,"Under",3.07772978658249e-06,2056-11-15,2.78899401351396e-06
11,"2056","ACCESS1-0","rcp45",110.352687937848,110.352684860118,"Shelter",3.07772978658249e-06,2056-11-15,2.78899401351396e-06
11,"2057","ACCESS1-0","rcp45",112.423279130599,111.693787272088,"None",0.729491858510528,2057-11-15,0.653117667801406
11,"2057","ACCESS1-0","rcp45",112.423279130599,111.693787272088,"Under",0.729491858510528,2057-11-15,0.653117667801406
11,"2057","ACCESS1-0","rcp45",112.423279130599,111.693787272088,"Shelter",0.729491858510528,2057-11-15,0.653117667801406
11,"2057","ACCESS1-0","rcp45",112.423279130599,111.693787272088,"Gap",0.729491858510528,2057-11-15,0.653117667801406
11,"2058","ACCESS1-0","rcp45",79.7503131485428,79.7503218054771,"Shelter",-8.65693432672288e-06,2058-11-15,-1.08550462618595e-05
11,"2058","ACCESS1-0","rcp45",79.7503131485428,79.7503218054771,"None",-8.65693432672288e-06,2058-11-15,-1.08550462618595e-05
11,"2058","ACCESS1-0","rcp45",79.7503131485428,79.7503218054771,"Gap",-8.65693432672288e-06,2058-11-15,-1.08550462618595e-05
11,"2058","ACCESS1-0","rcp45",79.7503131485428,79.7503218054771,"Under",-8.65693432672288e-06,2058-11-15,-1.08550462618595e-05
11,"2059","ACCESS1-0","rcp45",157.276792357152,157.276813639328,"None",-2.12821761351734e-05,2059-11-15,-1.35316679195085e-05
11,"2059","ACCESS1-0","rcp45",157.276792357152,157.276813639328,"Gap",-2.12821761351734e-05,2059-11-15,-1.35316679195085e-05
11,"2059","ACCESS1-0","rcp45",157.276792357152,157.276813639328,"Shelter",-2.12821761351734e-05,2059-11-15,-1.35316679195085e-05
11,"2059","ACCESS1-0","rcp45",157.276792357152,157.276813639328,"Under",-2.12821761351734e-05,2059-11-15,-1.35316679195085e-05
11,"2060","ACCESS1-0","rcp45",61.9156117012608,61.9156078901142,"Under",3.81114658409842e-06,2060-11-15,6.15538910953006e-06
11,"2060","ACCESS1-0","rcp45",61.9156117012608,61.9156078901142,"Gap",3.81114658409842e-06,2060-11-15,6.15538910953006e-06
11,"2060","ACCESS1-0","rcp45",61.9156117012608,61.9156078901142,"Shelter",3.81114658409842e-06,2060-11-15,6.15538910953006e-06
11,"2060","ACCESS1-0","rcp45",61.9156117012608,61.9156078901142,"None",3.81114658409842e-06,2060-11-15,6.15538910953006e-06
11,"2061","ACCESS1-0","rcp45",82.7307653624302,82.7307673171163,"Under",-1.95468605568294e-06,2061-11-15,-2.36270751852174e-06
11,"2061","ACCESS1-0","rcp45",82.7307653624302,82.7307673171163,"Shelter",-1.95468605568294e-06,2061-11-15,-2.36270751852174e-06
11,"2061","ACCESS1-0","rcp45",82.7307653624302,82.7307673171163,"None",-1.95468605568294e-06,2061-11-15,-2.36270751852174e-06
11,"2061","ACCESS1-0","rcp45",82.7307653624302,82.7307673171163,"Gap",-1.95468605568294e-06,2061-11-15,-2.36270751852174e-06
11,"2062","ACCESS1-0","rcp45",118.72005689911,118.720058002509,"Gap",-1.10339880166066e-06,2062-11-15,-9.29412280470387e-07
11,"2062","ACCESS1-0","rcp45",118.72005689911,118.720058002509,"Under",-1.10339880166066e-06,2062-11-15,-9.29412280470387e-07
11,"2062","ACCESS1-0","rcp45",118.72005689911,118.720058002509,"None",-1.10339880166066e-06,2062-11-15,-9.29412280470387e-07
11,"2062","ACCESS1-0","rcp45",118.72005689911,118.720058002509,"Shelter",-1.10339880166066e-06,2062-11-15,-9.29412280470387e-07
11,"2063","ACCESS1-0","rcp45",140.308973228093,140.963958925568,"Gap",-0.654985697474757,2063-11-15,-0.464647632250881
11,"2063","ACCESS1-0","rcp45",140.308973228093,140.963958925568,"Shelter",-0.654985697474757,2063-11-15,-0.464647632250881
11,"2063","ACCESS1-0","rcp45",140.308973228093,140.963958925568,"None",-0.654985697474757,2063-11-15,-0.464647632250881
11,"2063","ACCESS1-0","rcp45",140.308973228093,140.963958925568,"Under",-0.654985697474757,2063-11-15,-0.464647632250881
11,"2064","ACCESS1-0","rcp45",134.317539361655,134.317542426288,"None",-3.06463323340722e-06,2064-11-15,-2.28163289373029e-06
11,"2064","ACCESS1-0","rcp45",134.317539361655,134.317542426288,"Shelter",-3.06463323340722e-06,2064-11-15,-2.28163289373029e-06
11,"2064","ACCESS1-0","rcp45",134.317539361655,134.317542426288,"Gap",-3.06463323340722e-06,2064-11-15,-2.28163289373029e-06
11,"2064","ACCESS1-0","rcp45",134.317539361655,134.317542426288,"Under",-3.06463323340722e-06,2064-11-15,-2.28163289373029e-06
11,"2065","ACCESS1-0","rcp45",121.316390228458,121.316405944526,"Gap",-1.57160682476842e-05,2065-11-15,-1.29546108174061e-05
11,"2065","ACCESS1-0","rcp45",121.316390228458,121.316405944526,"None",-1.57160682476842e-05,2065-11-15,-1.29546108174061e-05
11,"2065","ACCESS1-0","rcp45",121.316390228458,121.316405944526,"Shelter",-1.57160682476842e-05,2065-11-15,-1.29546108174061e-05
11,"2065","ACCESS1-0","rcp45",121.316390228458,121.316405944526,"Under",-1.57160682476842e-05,2065-11-15,-1.29546108174061e-05
11,"2066","ACCESS1-0","rcp45",92.228661738045,92.2286695567891,"Shelter",-7.81874406641236e-06,2066-11-15,-8.47756354005469e-06
11,"2066","ACCESS1-0","rcp45",92.228661738045,92.2286695567891,"Under",-7.81874406641236e-06,2066-11-15,-8.47756354005469e-06
11,"2066","ACCESS1-0","rcp45",92.228661738045,92.2286695567891,"None",-7.81874406641236e-06,2066-11-15,-8.47756354005469e-06
11,"2066","ACCESS1-0","rcp45",92.228661738045,92.2286695567891,"Gap",-7.81874406641236e-06,2066-11-15,-8.47756354005469e-06
11,"2067","ACCESS1-0","rcp45",168.612080185449,168.612090870738,"Shelter",-1.06852894248277e-05,2067-11-15,-6.33720237397384e-06
11,"2067","ACCESS1-0","rcp45",168.612080185449,168.612090870738,"Under",-1.06852894248277e-05,2067-11-15,-6.33720237397384e-06
11,"2067","ACCESS1-0","rcp45",168.612080185449,168.612090870738,"None",-1.06852894248277e-05,2067-11-15,-6.33720237397384e-06
11,"2067","ACCESS1-0","rcp45",168.612080185449,168.612090870738,"Gap",-1.06852894248277e-05,2067-11-15,-6.33720237397384e-06
11,"2068","ACCESS1-0","rcp45",31.0291111407125,31.0291132482234,"Under",-2.10751092666328e-06,2068-11-15,-6.79204368303488e-06
11,"2068","ACCESS1-0","rcp45",31.0291111407125,31.0291132482234,"Shelter",-2.10751092666328e-06,2068-11-15,-6.79204368303488e-06
11,"2068","ACCESS1-0","rcp45",31.0291111407125,31.0291132482234,"None",-2.10751092666328e-06,2068-11-15,-6.79204368303488e-06
11,"2068","ACCESS1-0","rcp45",31.0291111407125,31.0291132482234,"Gap",-2.10751092666328e-06,2068-11-15,-6.79204368303488e-06
11,"2069","ACCESS1-0","rcp45",177.031307236757,176.210288191214,"Gap",0.821019045543125,2069-11-15,0.465931390255836
11,"2069","ACCESS1-0","rcp45",177.031307236757,176.210288191214,"Shelter",0.821019045543125,2069-11-15,0.465931390255836
11,"2069","ACCESS1-0","rcp45",177.031307236757,176.210288191214,"Under",0.821019045543125,2069-11-15,0.465931390255836
11,"2069","ACCESS1-0","rcp45",177.031307236757,176.210288191214,"None",0.821019045543125,2069-11-15,0.465931390255836
11,"2070","ACCESS1-0","rcp45",180.648700825986,180.64870708622,"Under",-6.2602335617612e-06,2070-11-15,-3.46541841889092e-06
11,"2070","ACCESS1-0","rcp45",180.648700825986,180.64870708622,"None",-6.2602335617612e-06,2070-11-15,-3.46541841889092e-06
11,"2070","ACCESS1-0","rcp45",180.648700825986,180.64870708622,"Gap",-6.2602335617612e-06,2070-11-15,-3.46541841889092e-06
11,"2070","ACCESS1-0","rcp45",180.648700825986,180.64870708622,"Shelter",-6.2602335617612e-06,2070-11-15,-3.46541841889092e-06
11,"2071","ACCESS1-0","rcp45",85.1101996137004,85.1102052256465,"Under",-5.61194610781968e-06,2071-11-15,-6.59374054245987e-06
11,"2071","ACCESS1-0","rcp45",85.1101996137004,85.1102052256465,"Shelter",-5.61194610781968e-06,2071-11-15,-6.59374054245987e-06
11,"2071","ACCESS1-0","rcp45",85.1101996137004,85.1102052256465,"None",-5.61194610781968e-06,2071-11-15,-6.59374054245987e-06
11,"2071","ACCESS1-0","rcp45",85.1101996137004,85.1102052256465,"Gap",-5.61194610781968e-06,2071-11-15,-6.59374054245987e-06
11,"2072","ACCESS1-0","rcp45",150.151141395327,149.076854344457,"Gap",1.07428705086971,2072-11-15,0.720626320962925
