"month","year","MON.x","new.mean","MON.y","old.mean","diff","Date","pcent.diff"
3,"2079","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2079-03-00-000000-g01.h5",1.65932451636763e-05,"2079MAR.h5",1.65932434791552e-05,-1.68452110035433e-12,2079-03-15,-1.01518484396657e-05
3,"2080","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2080-03-00-000000-g01.h5",2.04903135454515e-05,"2080MAR.h5",2.04903154475668e-05,1.90211526203735e-12,2080-03-15,9.28299734859195e-06
3,"2081","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2081-03-00-000000-g01.h5",1.11798080979497e-05,"2081MAR.h5",1.1179808605262e-05,5.07312233535969e-13,2081-03-15,4.53775439446247e-06
3,"2082","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2082-03-00-000000-g01.h5",4.6806631871732e-05,"2082MAR.h5",4.67805004484367e-05,-2.61314232952297e-08,2082-03-15,-0.055828463297336
3,"2083","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2083-03-00-000000-g01.h5",2.80424374068389e-05,"2083MAR.h5",2.80424384336877e-05,1.02684885673111e-12,2083-03-15,3.66176748922697e-06
3,"2084","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2084-03-00-000000-g01.h5",5.96716126892716e-05,"2084MAR.h5",5.96716130095506e-05,3.20279047694941e-13,2084-03-15,5.36736033396323e-07
3,"2085","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2085-03-00-000000-g01.h5",1.87621008080896e-05,"2085MAR.h5",1.87621003802359e-05,-4.27853688892907e-13,2085-03-15,-2.28041461269868e-06
3,"2086","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2086-03-00-000000-g01.h5",3.99849013774656e-05,"2086MAR.h5",3.99849008640411e-05,-5.13424426671488e-13,2086-03-15,-1.28404574750718e-06
3,"2087","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2087-03-00-000000-g01.h5",2.16516673390288e-05,"2087MAR.h5",2.16516690773372e-05,1.73830842095332e-12,2087-03-15,8.02851989334386e-06
3,"2088","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2088-03-00-000000-g01.h5",2.9781338525936e-05,"2088MAR.h5",2.97813440171325e-05,5.49119650710425e-12,2088-03-15,1.84383804668897e-05
3,"2089","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2089-03-00-000000-g01.h5",1.89015645446489e-05,"2089MAR.h5",1.90348614022628e-05,1.3329685761389e-07,2089-03-15,0.705216001030062
3,"2090","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2090-03-00-000000-g01.h5",2.66152255790075e-05,"2090MAR.h5",2.66152228774171e-05,-2.70159044332523e-12,2090-03-15,-1.01505449823236e-05
3,"2091","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2091-03-00-000000-g01.h5",2.6705265554483e-05,"2091MAR.h5",2.67769288276673e-05,7.16632731842192e-08,2091-03-15,0.268348850671463
3,"2092","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2092-03-00-000000-g01.h5",2.59523858403554e-05,"2092MAR.h5",2.59523881324288e-05,2.29207334061514e-12,2092-03-15,8.83184056998942e-06
3,"2093","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2093-03-00-000000-g01.h5",2.59996941167628e-05,"2093MAR.h5",2.59996932439413e-05,-8.72821529407288e-13,2093-03-15,-3.35704537501869e-06
3,"2094","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2094-03-00-000000-g01.h5",3.29015565512236e-05,"2094MAR.h5",3.29015558739924e-05,-6.77231267755523e-13,2094-03-15,-2.05835631872375e-06
3,"2095","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2095-03-00-000000-g01.h5",3.93138725485187e-05,"2095MAR.h5",3.9313879169249e-05,6.62073024984729e-12,2095-03-15,1.68406972367308e-05
3,"2096","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2096-03-00-000000-g01.h5",2.69316096819239e-05,"2096MAR.h5",2.69316107625601e-05,1.08063617733009e-12,2096-03-15,4.01251982751205e-06
3,"2097","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2097-03-00-000000-g01.h5",1.57874910655664e-05,"2097MAR.h5",1.57874921241987e-05,1.05863227391071e-12,2097-03-15,6.70551305592682e-06
3,"2098","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2098-03-00-000000-g01.h5",1.69542181538418e-05,"2098MAR.h5",1.69542182809755e-05,1.27133668718395e-13,2098-03-15,7.49864526028432e-07
3,"2099","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2099-03-00-000000-g01.h5",1.8425183952786e-05,"2099MAR.h5",1.84251847889344e-05,8.36148353653516e-13,2099-03-15,4.53807329492406e-06
4,"2007","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2007-04-00-000000-g01.h5",6.37016783002764e-05,"2007APR.h5",6.37016733738468e-05,-4.92642963912087e-12,2007-04-15,-7.733594731274e-06
4,"2008","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2008-04-00-000000-g01.h5",3.1985549867386e-05,"2008APR.h5",3.19855499583355e-05,9.09494715325455e-14,2008-04-15,2.84345502699068e-07
4,"2009","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2009-04-00-000000-g01.h5",6.50184956612065e-05,"2009APR.h5",6.45070700531707e-05,-5.11425608035803e-07,2009-04-15,-0.78658480611532
4,"2010","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2010-04-00-000000-g01.h5",1.99669593712315e-05,"2010APR.h5",1.99669602633574e-05,8.92125877837401e-13,2010-04-15,4.46801067255365e-06
4,"2011","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2011-04-00-000000-g01.h5",1.74180677277036e-05,"2011APR.h5",1.75480789746669e-05,1.30011246963275e-07,2011-04-15,0.746416014656393
4,"2012","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2012-04-00-000000-g01.h5",3.11380499624647e-05,"2012APR.h5",3.11380497881449e-05,-1.74319821002068e-13,2012-04-15,-5.59828960966513e-07
4,"2013","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2013-04-00-000000-g01.h5",4.02935474994592e-05,"2013APR.h5",4.0293547403457e-05,-9.60022195745612e-14,2013-04-15,-2.3825705852687e-07
4,"2014","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2014-04-00-000000-g01.h5",7.02583974998561e-06,"2014APR.h5",7.02583837192745e-06,-1.37805816122205e-12,2014-04-15,-1.96141416552997e-05
4,"2015","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2015-04-00-000000-g01.h5",1.47964365169173e-05,"2015APR.h5",1.47964353623643e-05,-1.15455299705728e-12,2015-04-15,-7.80291251611942e-06
4,"2016","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2016-04-00-000000-g01.h5",4.786691715708e-05,"2016APR.h5",4.78669079307616e-05,-9.22631847359795e-12,2016-04-15,-1.927493772369e-05
4,"2017","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2017-04-00-000000-g01.h5",3.52200040651951e-05,"2017APR.h5",3.52200033224411e-05,-7.42754009610148e-13,2017-04-15,-2.10889813390125e-06
4,"2018","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2018-04-00-000000-g01.h5",4.74860062240623e-05,"2018APR.h5",4.75712731309209e-05,8.52669068586312e-08,2018-04-15,0.179562177657777
4,"2019","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2019-04-00-000000-g01.h5",6.0900638345629e-05,"2019APR.h5",6.09006327471838e-05,-5.59844516259027e-12,2019-04-15,-9.19275284783083e-06
4,"2020","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2020-04-00-000000-g01.h5",5.47625022591092e-05,"2020APR.h5",5.47625024890092e-05,2.2990004946424e-13,2020-04-15,4.19812895557925e-07
4,"2021","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2021-04-00-000000-g01.h5",1.80701863428112e-05,"2021APR.h5",1.80701854939495e-05,-8.48861721880608e-13,2021-04-15,-4.69758144605592e-06
4,"2022","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2022-04-00-000000-g01.h5",4.21632648794912e-05,"2022APR.h5",4.21632655035056e-05,6.24014417070252e-13,2022-04-15,1.47999548172351e-06
4,"2023","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2023-04-00-000000-g01.h5",3.93007539969403e-05,"2023APR.h5",3.93007509248693e-05,-3.07207099250464e-12,2023-04-15,-7.81682456540977e-06
4,"2024","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2024-04-00-000000-g01.h5",5.53217723791022e-05,"2024APR.h5",5.53217702165259e-05,-2.16257629073171e-12,2024-04-15,-3.90908714287264e-06
4,"2025","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2025-04-00-000000-g01.h5",1.97578465304105e-05,"2025APR.h5",1.9757844658683e-05,-1.87172746377549e-12,2025-04-15,-9.47333739231837e-06
4,"2026","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2026-04-00-000000-g01.h5",6.39660938759334e-05,"2026APR.h5",6.39660911878713e-05,-2.68806212098266e-12,2026-04-15,-4.20232338926851e-06
4,"2027","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2027-04-00-000000-g01.h5",0,"2027APR.h5",0,0,2027-04-15,NA
4,"2028","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2028-04-00-000000-g01.h5",3.36328230332583e-05,"2028APR.h5",3.36328185944189e-05,-4.43883941918504e-12,2028-04-15,-1.31979388529047e-05
4,"2029","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2029-04-00-000000-g01.h5",1.35686013891245e-05,"2029APR.h5",1.35685995600296e-05,-1.82909489962989e-12,2029-04-15,-1.34803495699387e-05
4,"2030","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2030-04-00-000000-g01.h5",3.23072345054243e-05,"2030APR.h5",3.23072300514266e-05,-4.45399766331109e-12,2030-04-15,-1.37863785942827e-05
4,"2031","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2031-04-00-000000-g01.h5",5.52246056031436e-05,"2031APR.h5",5.52246110272689e-05,5.42412534836447e-12,2031-04-15,9.82193586462898e-06
4,"2032","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2032-04-00-000000-g01.h5",8.38196865515783e-06,"2032APR.h5",8.38196728838941e-06,-1.3667684266804e-12,2032-04-15,-1.63060550950611e-05
4,"2033","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2033-04-00-000000-g01.h5",3.28174501191825e-05,"2033APR.h5",3.28174481738744e-05,-1.94530811137251e-12,2033-04-15,-5.92766380425047e-06
4,"2034","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2034-04-00-000000-g01.h5",8.34139700600645e-06,"2034APR.h5",8.3413962960953e-06,-7.09911142254848e-13,2034-04-15,-8.51069841267815e-06
4,"2035","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2035-04-00-000000-g01.h5",3.29101385432296e-05,"2035APR.h5",3.29101383764889e-05,-1.66740692162781e-13,2035-04-15,-5.06654485032954e-07
4,"2036","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2036-04-00-000000-g01.h5",3.46583183272742e-05,"2036APR.h5",3.46583153360472e-05,-2.99122701705613e-12,2036-04-15,-8.63061787592656e-06
4,"2037","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2037-04-00-000000-g01.h5",4.90550301037729e-05,"2037APR.h5",4.90550343543974e-05,4.25062454445556e-12,2037-04-15,8.66501261853614e-06
4,"2038","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2038-04-00-000000-g01.h5",1.75914792635012e-05,"2038APR.h5",1.75914771154516e-05,-2.14804963841685e-12,2038-04-15,-1.22107391087312e-05
4,"2039","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2039-04-00-000000-g01.h5",3.51068483723793e-05,"2039APR.h5",3.52530007603491e-05,1.46152387969778e-07,2039-04-15,0.41630734385365
4,"2040","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2040-04-00-000000-g01.h5",2.37838794419076e-05,"2040APR.h5",2.37838763748894e-05,-3.06701824446262e-12,2040-04-15,-1.28953657529962e-05
4,"2041","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2041-04-00-000000-g01.h5",3.16504992952105e-05,"2041APR.h5",3.20921642115637e-05,4.41664916353251e-07,2041-04-15,1.3954437566174
4,"2042","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2042-04-00-000000-g01.h5",3.70846719306428e-05,"2042APR.h5",3.70846705032414e-05,-1.42740140996085e-12,2042-04-15,-3.84903340311382e-06
4,"2043","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2043-04-00-000000-g01.h5",3.29425747622736e-05,"2043APR.h5",3.29425751664935e-05,4.04219870466307e-13,2043-04-15,1.22704395533191e-06
4,"2044","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2044-04-00-000000-g01.h5",3.98142947233282e-05,"2044APR.h5",3.981429243317e-05,-2.290158188957e-12,2044-04-15,-5.75210035158591e-06
4,"2045","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2045-04-00-000000-g01.h5",1.40631664180546e-05,"2045APR.h5",1.40631668266956e-05,4.08641021614939e-13,2045-04-15,2.90575401518112e-06
4,"2046","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2046-04-00-000000-g01.h5",2.91550968540832e-05,"2046APR.h5",2.91550962098578e-05,-6.44225412626447e-13,2046-04-15,-2.20964936348267e-06
4,"2047","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2047-04-00-000000-g01.h5",4.60386072518304e-05,"2047APR.h5",4.6038606978982e-05,-2.72848407821373e-13,2047-04-15,-5.92651305808545e-07
4,"2048","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2048-04-00-000000-g01.h5",2.63038764387602e-05,"2048APR.h5",2.63038738618585e-05,-2.57690165389392e-12,2048-04-15,-9.79666118228195e-06
4,"2049","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2049-04-00-000000-g01.h5",3.60188314516563e-05,"2049APR.h5",3.60188280284193e-05,-3.42323700175352e-12,2049-04-15,-9.50402015975627e-06
4,"2050","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2050-04-00-000000-g01.h5",1.90448281500721e-05,"2050APR.h5",1.90448268641477e-05,-1.28592445462002e-12,2050-04-15,-6.75209271827626e-06
4,"2051","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2051-04-00-000000-g01.h5",9.58130567596527e-06,"2051APR.h5",9.58130704020732e-06,1.36424205265939e-12,2051-04-15,1.42385818691082e-05
4,"2052","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2052-04-00-000000-g01.h5",3.07815753330942e-05,"2052APR.h5",3.07815765002791e-05,1.16718486546825e-12,2052-04-15,3.79182953924584e-06
4,"2053","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2053-04-00-000000-g01.h5",4.42546697740909e-05,"2053APR.h5",4.42546690085995e-05,-7.65491375799218e-13,2053-04-15,-1.72974147227833e-06
4,"2054","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2054-04-00-000000-g01.h5",8.26527138997335e-06,"2054APR.h5",8.26527177398222e-06,3.84008874910113e-13,2054-04-15,4.64605283134745e-06
4,"2055","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2055-04-00-000000-g01.h5",3.22753185173497e-05,"2055APR.h5",3.22753130123803e-05,-5.50496931703672e-12,2055-04-15,-1.70562819201692e-05
4,"2056","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2056-04-00-000000-g01.h5",1.74439574038843e-05,"2056APR.h5",1.74439553069937e-05,-2.09689056279738e-12,2056-04-15,-1.20207273690554e-05
4,"2057","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2057-04-00-000000-g01.h5",1.16234641609481e-05,"2057APR.h5",1.16234640093656e-05,-1.51582449730799e-13,2057-04-15,-1.30410734433539e-06
4,"2058","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2058-04-00-000000-g01.h5",3.22848391078878e-05,"2058APR.h5",3.22848451446589e-05,6.03677108572832e-12,2058-04-15,1.86984703942628e-05
4,"2059","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2059-04-00-000000-g01.h5",4.90862039441708e-05,"2059APR.h5",4.90861911581912e-05,-1.27859796792622e-11,2059-04-15,-2.60480107483474e-05
4,"2060","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2060-04-00-000000-g01.h5",3.91519752156455e-05,"2060APR.h5",3.9151974813952e-05,-4.016934964453e-13,2060-04-15,-1.02598526341424e-06
4,"2061","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2061-04-00-000000-g01.h5",3.99934215238318e-05,"2061APR.h5",4.02333939291566e-05,2.39972405324809e-07,2061-04-15,0.6000296953383
4,"2062","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2062-04-00-000000-g01.h5",3.38341560564004e-05,"2062APR.h5",3.38341521253622e-05,-3.93103821385741e-12,2062-04-15,-1.16185496334964e-05
4,"2063","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2063-04-00-000000-g01.h5",3.09290626319125e-05,"2063APR.h5",3.09107570744674e-05,-1.8305557445176e-08,2063-04-15,-0.0591856198910112
4,"2064","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2064-04-00-000000-g01.h5",1.54488770931493e-05,"2064APR.h5",1.54488774139989e-05,3.20849520996785e-13,2064-04-15,2.07684687225651e-06
4,"2065","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2065-04-00-000000-g01.h5",2.92478271148866e-05,"2065APR.h5",2.92478267649838e-05,-3.49902822238376e-13,2065-04-15,-1.1963378399038e-06
4,"2066","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2066-04-00-000000-g01.h5",3.73569891962688e-05,"2066APR.h5",3.70245038355834e-05,-3.32485360685395e-07,2066-04-15,-0.890021834839416
4,"2067","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2067-04-00-000000-g01.h5",3.50487935065757e-05,"2067APR.h5",3.50487930691972e-05,-4.37378526950936e-13,2067-04-15,-1.24791321720608e-06
4,"2068","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2068-04-00-000000-g01.h5",4.68313410237897e-05,"2068APR.h5",4.68313385454167e-05,-2.47837306368648e-12,2068-04-15,-5.29212490496533e-06
4,"2069","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2069-04-00-000000-g01.h5",2.37838912653388e-06,"2069APR.h5",2.3783887526305e-06,-3.73903377555532e-13,2069-04-15,-1.57208664197661e-05
4,"2070","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2070-04-00-000000-g01.h5",3.03141205222346e-05,"2070APR.h5",3.03141202999137e-05,-2.22320927401216e-13,2070-04-15,-7.33390659313216e-07
4,"2071","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2071-04-00-000000-g01.h5",2.98236627713777e-05,"2071APR.h5",2.98236613654505e-05,-1.40592722739415e-12,2071-04-15,-4.71413332814308e-06
4,"2072","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2072-04-00-000000-g01.h5",1.3132945241523e-05,"2072APR.h5",1.31329462179666e-05,9.76443616717768e-13,2072-04-15,7.43506958222895e-06
4,"2073","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2073-04-00-000000-g01.h5",2.37072872550925e-05,"2073APR.h5",2.37072845215557e-05,-2.7335368533608e-12,2073-04-15,-1.15303654291132e-05
4,"2074","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2074-04-00-000000-g01.h5",3.39166108460631e-05,"2074APR.h5",3.39166056568906e-05,-5.18917255085821e-12,2074-04-15,-1.52997968294599e-05
4,"2075","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2075-04-00-000000-g01.h5",3.1712308555143e-05,"2075APR.h5",3.1712310979199e-05,2.42405601884668e-12,2075-04-15,7.6438964269343e-06
4,"2076","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2076-04-00-000000-g01.h5",1.24280550153344e-05,"2076APR.h5",1.24280533226637e-05,-1.6926706957192e-12,2076-04-15,-1.3619755412364e-05
4,"2077","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2077-04-00-000000-g01.h5",2.38901557167992e-05,"2077APR.h5",2.38901569837758e-05,1.26697664607433e-12,2077-04-15,5.30334194337456e-06
4,"2078","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2078-04-00-000000-g01.h5",2.08156034204876e-05,"2078APR.h5",2.08156051782914e-05,1.75780377870117e-12,2078-04-15,8.44464482785412e-06
4,"2079","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2079-04-00-000000-g01.h5",3.10662398987915e-05,"2079APR.h5",3.10662386406572e-05,-1.2581343370008e-12,2079-04-15,-4.04984427104793e-06
4,"2080","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2080-04-00-000000-g01.h5",4.74498338007834e-05,"2080APR.h5",4.74498256709113e-05,-8.12987208749418e-12,2080-04-15,-1.71336155152524e-05
4,"2081","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2081-04-00-000000-g01.h5",1.20747099572327e-05,"2081APR.h5",1.20747082503511e-05,-1.7068815504344e-12,2081-04-15,-1.41360045669003e-05
4,"2082","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2082-04-00-000000-g01.h5",3.19285063596908e-05,"2082APR.h5",3.1955505189924e-05,2.69988302332205e-08,2082-04-15,0.0845602670199064
4,"2083","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2083-04-00-000000-g01.h5",3.3995158446487e-05,"2083APR.h5",3.39951602376863e-05,1.79119928931477e-12,2083-04-15,5.26898349395566e-06
4,"2084","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2084-04-00-000000-g01.h5",3.59675723302644e-05,"2084APR.h5",3.59675750915913e-05,2.76132696759189e-12,2084-04-15,7.67726813233338e-06
4,"2085","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2085-04-00-000000-g01.h5",5.62492314202245e-05,"2085APR.h5",5.62492290858548e-05,-2.33436973771277e-12,2085-04-15,-4.1500473502154e-06
4,"2086","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2086-04-00-000000-g01.h5",1.46793108797283e-05,"2086APR.h5",1.46793098363358e-05,-1.04339253335667e-12,2086-04-15,-7.10791222546803e-06
4,"2087","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2087-04-00-000000-g01.h5",4.41556112491526e-05,"2087APR.h5",4.4155611481579e-05,2.32426423485248e-13,2087-04-15,5.26380272702909e-07
4,"2088","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2088-04-00-000000-g01.h5",3.41796985594556e-05,"2088APR.h5",3.41796970739476e-05,-1.48550801244403e-12,2088-04-15,-4.34617061229048e-06
4,"2089","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2089-04-00-000000-g01.h5",1.27915509438026e-05,"2089APR.h5",1.27915502945244e-05,-6.49278162362528e-13,2089-04-15,-5.07583611808471e-06
4,"2090","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2090-04-00-000000-g01.h5",2.46912295551738e-05,"2090APR.h5",2.46912297193881e-05,1.64214321529904e-13,2090-04-15,6.65071464567291e-07
4,"2091","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2091-04-00-000000-g01.h5",2.67823052126914e-05,"2091APR.h5",2.67823035427581e-05,-1.669933326142e-12,2091-04-15,-6.2352113139319e-06
4,"2092","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2092-04-00-000000-g01.h5",2.66650695266435e-05,"2092APR.h5",2.66650656057108e-05,-3.92093271438525e-12,2092-04-15,-1.47043783593759e-05
4,"2093","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2093-04-00-000000-g01.h5",2.99113562505227e-05,"2093APR.h5",2.99113571044371e-05,8.53914469922624e-13,2093-04-15,2.85481696060685e-06
4,"2094","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2094-04-00-000000-g01.h5",2.8879285309813e-05,"2094APR.h5",2.8816851737348e-05,-6.24335724650235e-08,2094-04-15,-0.216188080124713
4,"2095","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2095-04-00-000000-g01.h5",3.51911730831489e-05,"2095APR.h5",3.51911695512778e-05,-3.53187109143312e-12,2095-04-15,-1.0036241426814e-05
4,"2096","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2096-04-00-000000-g01.h5",1.53710116137518e-05,"2096APR.h5",1.53710114924858e-05,-1.2126595978464e-13,2096-04-15,-7.88926346473318e-07
4,"2097","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2097-04-00-000000-g01.h5",3.94933013012633e-05,"2097APR.h5",3.94932954375488e-05,-5.86371445512488e-12,2097-04-15,-1.48473646488512e-05
4,"2098","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2098-04-00-000000-g01.h5",1.31205551952007e-05,"2098APR.h5",1.31205544625522e-05,-7.32648510137985e-13,2098-04-15,-5.5839749046882e-06
4,"2099","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2099-04-00-000000-g01.h5",2.1649428163073e-05,"2099APR.h5",2.16494273107375e-05,-8.52335485312461e-13,2099-04-15,-3.93698844636248e-06
5,"2007","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2007-05-00-000000-g01.h5",3.78988224838395e-05,"2007MAY.h5",3.78988206031169e-05,-1.88072258098084e-12,2007-05-15,-4.96248289127976e-06
5,"2008","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2008-05-00-000000-g01.h5",4.31099797424395e-05,"2008MAY.h5",4.3109974727383e-05,-5.01505647177315e-12,2008-05-15,-1.16331682398219e-05
5,"2009","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2009-05-00-000000-g01.h5",5.62530367460568e-05,"2009MAY.h5",5.67479694287079e-05,4.94932682651169e-07,2009-05-15,0.879832825533389
5,"2010","MortArb_All_ACCESS1-0_rcp45_statCO2_MgmtNone-E-2010-05-00-000000-g01.h5",2.41243760683574e-05,"2010MAY.h5",2.41243740391084e-05,-2.02924893075575e-12,2010-05-15,-8.41161207354446e-06
